,,Frequency_Substation_01,Frequency_Substation_02,Frequency_Substation_03,Frequency_Substation_04,Frequency_Substation_05,Frequency_Substation_06,Frequency_Substation_07,Frequency_Substation_08,Frequency_Substation_09,Frequency_Substation_10
51,Frequency_Substation_04,0.006594178763859058,0.08557567051701824,0.14870043852787676,0.9999999939173404,0.017456279771566753,-0.09059081918917139,0.14320598624854222,-0.1464978997112089,-0.2019119112385019,0.19569853079898214
51,Frequency_Substation_05,-0.13120010379204897,-0.12286215968355907,0.187116519477447,0.017456279771566753,0.999999986840646,0.06649397576522555,0.09631864493501316,0.12969990311695317,-0.120771584857706,0.1555086579019634
51,Frequency_Substation_06,-0.12686533361581345,-0.052652732131617454,-0.016215571465417904,-0.09059081918917139,0.06649397576522555,1.0000000477724857,-0.07779591036624094,-0.07716331623596583,0.04403398611426628,-0.22889607697396838
51,Frequency_Substation_07,0.1857261161627816,0.13121120257663746,-0.11203025664640218,0.14320598624854222,0.09631864493501316,-0.07779591036624094,1.0000000106191071,-0.015250769241878135,0.03524535300656504,0.022052582697455206
51,Frequency_Substation_08,-0.2867466066411675,-0.26434917007984754,0.12181430432237476,-0.1464978997112089,0.12969990311695317,-0.07716331623596583,-0.015250769241878135,1.000000039910733,0.12968390905133592,0.14935933202028534
51,Frequency_Substation_09,-0.12431014234954575,0.0425395040600292,-0.1117708146026603,-0.2019119112385019,-0.120771584857706,0.04403398611426628,0.03524535300656504,0.12968390905133592,1.0000000118279235,-0.07153883263019888
51,Frequency_Substation_10,0.05807318303994549,-0.13352006938191824,0.257854548612263,0.19569853079898214,0.1555086579019634,-0.22889607697396838,0.022052582697455206,0.14935933202028534,-0.07153883263019888,1.0000000271744456
52,Frequency_Substation_01,1.0000000023643034,0.27918714150150736,-0.1841339922589262,-0.010819569412992912,-0.12008828596801266,-0.12005965876461816,0.1870698705658839,-0.2811662994557826,-0.12721668475634768,0.06576651587467033
52,Frequency_Substation_02,0.27918714150150736,1.0000000165810354,-0.12768887149464433,0.12534951410770634,-0.1523254347704767,-0.07194683753014561,0.12402924495793276,-0.27781645089901275,0.041903571491212065,-0.1511362783462295
52,Frequency_Substation_03,-0.1841339922589262,-0.12768887149464433,0.9999999808832363,0.1285803995970104,0.20008306727680547,-0.009315411206151038,-0.11262793670593976,0.13739990830533458,-0.11879842208992711,0.26909311135992803
52,Frequency_Substation_04,-0.010819569412992912,0.12534951410770634,0.1285803995970104,1.000000031650395,0.027664772340080666,-0.08806787806815253,0.1406773828330622,-0.12251507647948912,-0.2228275290923779,0.21070597090470472
52,Frequency_Substation_05,-0.12008828596801266,-0.1523254347704767,0.20008306727680547,0.027664772340080666,1.0000000137936713,0.07025934115388405,0.10139848739236199,0.11629683304523651,-0.10889240778046182,0.15397931782278187
52,Frequency_Substation_06,-0.12005965876461816,-0.07194683753014561,-0.009315411206151038,-0.08806787806815253,0.07025934115388405,0.9999999666616726,-0.0739007762808141,-0.08574167155857629,0.051337689603806864,-0.2287098135864677
52,Frequency_Substation_07,0.1870698705658839,0.12402924495793276,-0.11262793670593976,0.1406773828330622,0.10139848739236199,-0.0739007762808141,1.0000001255540085,-0.015229428737493427,0.03691275256936715,0.024771034311493165
52,Frequency_Substation_08,-0.2811662994557826,-0.27781645089901275,0.13739990830533458,-0.12251507647948912,0.11629683304523651,-0.08574167155857629,-0.015229428737493427,1.0000000046355786,0.13839515173083056,0.13990703373351687
52,Frequency_Substation_09,-0.12721668475634768,0.041903571491212065,-0.11879842208992711,-0.2228275290923779,-0.10889240778046182,0.051337689603806864,0.03691275256936715,0.13839515173083056,0.9999999972955461,-0.06408656271393152
52,Frequency_Substation_10,0.06576651587467033,-0.1511362783462295,0.26909311135992803,0.21070597090470472,0.15397931782278187,-0.2287098135864677,0.024771034311493165,0.13990703373351687,-0.06408656271393152,1.0000000152185682
53,Frequency_Substation_01,0.999999964965862,0.2623061928322905,-0.19429237406368477,-0.027443947708384372,-0.11545034440184967,-0.11917826382576155,0.1863767889606044,-0.2753376157797181,-0.13006109062957413,0.0671135637220747
53,Frequency_Substation_02,0.2623061928322905,0.9999999625813593,-0.1408331894015296,0.10478068636485642,-0.16358537129243597,-0.02897227007063477,0.12637729851246474,-0.22898217268023974,0.06737546594783128,-0.17390792564382743
53,Frequency_Substation_03,-0.19429237406368477,-0.1408331894015296,1.0000000265049194,0.10931567671372501,0.20237549738681737,-0.000255856914021863,-0.11370030386930215,0.15554955891877253,-0.11638141105816,0.2649348096139452
53,Frequency_Substation_04,-0.027443947708384372,0.10478068636485642,0.10931567671372501,0.9999999692279388,0.030281713336762973,-0.06946568836367893,0.1430991351718119,-0.0904962964054929,-0.21962282983363104,0.20459035983280224
53,Frequency_Substation_05,-0.11545034440184967,-0.16358537129243597,0.20237549738681737,0.030281713336762973,1.0000000303015706,0.051304457095658104,0.09913927179758693,0.09888589253541007,-0.12012083656979652,0.16357699166749237
53,Frequency_Substation_06,-0.11917826382576155,-0.02897227007063477,-0.000255856914021863,-0.06946568836367893,0.051304457095658104,1.00000001331125,-0.06844145576054055,-0.06668707310055144,0.07514988855848852,-0.2436305048120779
53,Frequency_Substation_07,0.1863767889606044,0.12637729851246474,-0.11370030386930215,0.1430991351718119,0.09913927179758693,-0.06844145576054055,1.0000000127424233,-0.011061161805358249,0.03970572468412219,0.021816642268196098
53,Frequency_Substation_08,-0.2753376157797181,-0.22898217268023974,0.15554955891877253,-0.0904962964054929,0.09888589253541007,-0.06668707310055144,-0.011061161805358249,1.000000030575138,0.15724032304250513,0.12474833516080917
53,Frequency_Substation_09,-0.13006109062957413,0.06737546594783128,-0.11638141105816,-0.21962282983363104,-0.12012083656979652,0.07514988855848852,0.03970572468412219,0.15724032304250513,1.000000021152172,-0.07954564743861636
53,Frequency_Substation_10,0.0671135637220747,-0.17390792564382743,0.2649348096139452,0.20459035983280224,0.16357699166749237,-0.2436305048120779,0.021816642268196098,0.12474833516080917,-0.07954564743861636,1.0000000221984977
54,Frequency_Substation_01,1.0000000053754354,0.2678367659606593,-0.20590732278911633,-0.043050514262104,-0.11936959096804241,-0.11711788946730642,0.1878838668845371,-0.2543833704064874,-0.15144875986192338,0.06004821167866276
54,Frequency_Substation_02,0.2678367659606593,0.9999999939992115,-0.14290403517124922,0.11296648691687952,-0.16536794607475444,-0.0314046243829842,0.13971231635079764,-0.23253627035225644,0.05753720261247967,-0.17372901233474936
54,Frequency_Substation_03,-0.20590732278911633,-0.14290403517124922,1.0000000032535712,0.096751393005494,0.20541663895321266,0.005155972837099278,-0.1404941875283032,0.16279609719272775,-0.1011689202468597,0.2629824071321454
54,Frequency_Substation_04,-0.043050514262104,0.11296648691687952,0.096751393005494,1.0000000137878795,0.02996406657876827,-0.0593351805502987,0.10640682853926108,-0.04696597181992983,-0.23785699153021783,0.19530409411119531
54,Frequency_Substation_05,-0.11936959096804241,-0.16536794607475444,0.20541663895321266,0.02996406657876827,0.9999999829678443,0.05244444025603006,0.09159691172528589,0.09615433738062662,-0.10838014642718297,0.16470188473820158
54,Frequency_Substation_06,-0.11711788946730642,-0.0314046243829842,0.005155972837099278,-0.0593351805502987,0.05244444025603006,1.0000000326979515,-0.06178803483220694,-0.08194733878125039,0.08233335083881894,-0.24019839173336643
54,Frequency_Substation_07,0.1878838668845371,0.13971231635079764,-0.1404941875283032,0.10640682853926108,0.09159691172528589,-0.06178803483220694,1.000000034486362,0.04780793715905928,-0.009954814970908851,0.004940437227594293
54,Frequency_Substation_08,-0.2543833704064874,-0.23253627035225644,0.16279609719272775,-0.04696597181992983,0.09615433738062662,-0.08194733878125039,0.04780793715905928,1.0000000269787868,0.14892247312458567,0.13798182411308063
54,Frequency_Substation_09,-0.15144875986192338,0.05753720261247967,-0.1011689202468597,-0.23785699153021783,-0.10838014642718297,0.08233335083881894,-0.009954814970908851,0.14892247312458567,1.0000000053626628,-0.07721113118185335
54,Frequency_Substation_10,0.06004821167866276,-0.17372901233474936,0.2629824071321454,0.19530409411119531,0.16470188473820158,-0.24019839173336643,0.004940437227594293,0.13798182411308063,-0.07721113118185335,0.9999999853414654
55,Frequency_Substation_01,0.9999999977415799,0.2711661712713929,-0.20637790525427194,-0.0507831954384307,-0.12068014982426029,-0.12121829866775913,0.1921712478873213,-0.2658329571435981,-0.1479875435765418,0.05060931207465322
55,Frequency_Substation_02,0.2711661712713929,0.9999999980442932,-0.1468355941154756,0.07906174933318892,-0.18426828009123583,-0.029258492544604504,0.1594842796886437,-0.2403594387171462,0.0876057615923232,-0.191307292623895
55,Frequency_Substation_03,-0.20637790525427194,-0.1468355941154756,0.999999985778053,0.08700476632295454,0.1991370172043404,0.013223411081014201,-0.140254671570174,0.1791098433102411,-0.09433985243199,0.2606143255021147
55,Frequency_Substation_04,-0.0507831954384307,0.07906174933318892,0.08700476632295454,1.0000000602321442,-0.11313172580176652,0.0037697986904457305,0.07570272789867681,0.07312140326356288,-0.19461821692248,0.23223888643496668
55,Frequency_Substation_05,-0.12068014982426029,-0.18426828009123583,0.1991370172043404,-0.11313172580176652,0.9999999888079335,0.10270776260507208,0.11637928949518021,0.16962145667206066,-0.02334359202773573,0.14930426501589703
55,Frequency_Substation_06,-0.12121829866775913,-0.029258492544604504,0.013223411081014201,0.0037697986904457305,0.10270776260507208,0.9999999786850852,-0.07506317847399287,-0.10871802296280436,0.04090447315231771,-0.2243250898605535
55,Frequency_Substation_07,0.1921712478873213,0.1594842796886437,-0.140254671570174,0.07570272789867681,0.11637928949518021,-0.07506317847399287,1.000000002404748,0.004117831758865135,0.02218977678123829,-0.038823679213819025
55,Frequency_Substation_08,-0.2658329571435981,-0.2403594387171462,0.1791098433102411,0.07312140326356288,0.16962145667206066,-0.10871802296280436,0.004117831758865135,1.0000000434507865,0.0687302163203459,0.1765696322732107
55,Frequency_Substation_09,-0.1479875435765418,0.0876057615923232,-0.09433985243199,-0.19461821692248,-0.02334359202773573,0.04090447315231771,0.02218977678123829,0.0687302163203459,0.9999999795786221,-0.10542403423209062
55,Frequency_Substation_10,0.05060931207465322,-0.191307292623895,0.2606143255021147,0.23223888643496668,0.14930426501589703,-0.2243250898605535,-0.038823679213819025,0.1765696322732107,-0.10542403423209062,1.0000000105151314
56,Frequency_Substation_01,0.9999999993638014,0.25981580083613276,-0.24648469882206364,-0.06133283096935341,-0.11973316961777869,-0.12475218775345243,0.18646823498701565,-0.2834482177612621,-0.10733769767203508,0.09033861506630973
56,Frequency_Substation_02,0.25981580083613276,1.000000050061532,-0.15719553327220345,0.07324822063611079,-0.16737696876248223,-0.02561192376406073,0.1666685736391152,-0.25728400820491615,0.11767600680083502,-0.1760769524630566
56,Frequency_Substation_03,-0.24648469882206364,-0.15719553327220345,0.9999999806710328,0.08692755965552026,0.22996398185422098,0.02391414348808435,-0.1283397264363764,0.1766874613278353,-0.09164326383652817,0.24580735739449505
56,Frequency_Substation_04,-0.06133283096935341,0.07324822063611079,0.08692755965552026,0.9999999643506335,-0.10207003059259012,0.007181972273001358,0.07992853169796149,0.06860080816874277,-0.18934090682120394,0.23604981663147942
56,Frequency_Substation_05,-0.11973316961777869,-0.16737696876248223,0.22996398185422098,-0.10207003059259012,1.0000000090315764,0.10000431176711384,0.10948262877087302,0.20106382856299662,-0.07804637721127887,0.11521708158295643
56,Frequency_Substation_06,-0.12475218775345243,-0.02561192376406073,0.02391414348808435,0.007181972273001358,0.10000431176711384,0.9999999783807485,-0.076031755591436,-0.10255700175752552,0.02880592595454115,-0.23526719702587004
56,Frequency_Substation_07,0.18646823498701565,0.1666685736391152,-0.1283397264363764,0.07992853169796149,0.10948262877087302,-0.076031755591436,0.9999999617078592,0.012621377328053093,0.006306661039923222,-0.050710521650178794
56,Frequency_Substation_08,-0.2834482177612621,-0.25728400820491615,0.1766874613278353,0.06860080816874277,0.20106382856299662,-0.10255700175752552,0.012621377328053093,0.9999999767912572,0.09502692052558552,0.18775012075979816
56,Frequency_Substation_09,-0.10733769767203508,0.11767600680083502,-0.09164326383652817,-0.18934090682120394,-0.07804637721127887,0.02880592595454115,0.006306661039923222,0.09502692052558552,1.0000000000498268,-0.12854394671316044
56,Frequency_Substation_10,0.09033861506630973,-0.1760769524630566,0.24580735739449505,0.23604981663147942,0.11521708158295643,-0.23526719702587004,-0.050710521650178794,0.18775012075979816,-0.12854394671316044,1.0000000397641493
57,Frequency_Substation_01,0.9999999929352317,0.2522440813802116,-0.22539835180848272,-0.024089560448709402,-0.09526194283642242,-0.09493042680940632,0.21584684609561525,-0.29652106438774634,-0.1344377335233642,0.0653065527810076
57,Frequency_Substation_02,0.2522440813802116,0.999999979056485,-0.136068039471217,0.11215204781156182,-0.15036767651731658,-0.004781221372170211,0.1919217177678192,-0.26881090693368836,0.09906435829459259,-0.19748907949818087
57,Frequency_Substation_03,-0.22539835180848272,-0.136068039471217,1.0000000157924964,0.01293538666932005,0.2179938381017069,-0.008916131598055174,-0.18359595821370112,0.2047856075124255,-0.04597809627913631,0.2926972452910378
57,Frequency_Substation_04,-0.024089560448709402,0.11215204781156182,0.01293538666932005,0.999999942641762,-0.11035231570897407,-0.02489850376380809,0.026543141530469657,0.09862697044198357,-0.1406242320888525,0.2899905683462298
57,Frequency_Substation_05,-0.09526194283642242,-0.15036767651731658,0.2179938381017069,-0.11035231570897407,1.0000000374948785,0.13538088438841675,0.10790711673523279,0.1986098924985891,-0.07162058954425415,0.09262626221820451
57,Frequency_Substation_06,-0.09493042680940632,-0.004781221372170211,-0.008916131598055174,-0.02489850376380809,0.13538088438841675,0.9999999811657599,-0.0933024379645989,-0.09277856494846522,0.050917256077439514,-0.23807071788947756
57,Frequency_Substation_07,0.21584684609561525,0.1919217177678192,-0.18359595821370112,0.026543141530469657,0.10790711673523279,-0.0933024379645989,1.0000000201812422,0.02868529910222778,0.04337523046776564,-0.028293607852460798
57,Frequency_Substation_08,-0.29652106438774634,-0.26881090693368836,0.2047856075124255,0.09862697044198357,0.1986098924985891,-0.09277856494846522,0.02868529910222778,1.0000000181764586,0.0806287108731286,0.17776620835920917
57,Frequency_Substation_09,-0.1344377335233642,0.09906435829459259,-0.04597809627913631,-0.1406242320888525,-0.07162058954425415,0.050917256077439514,0.04337523046776564,0.0806287108731286,0.9999999927583694,-0.15847283036193638
57,Frequency_Substation_10,0.0653065527810076,-0.19748907949818087,0.2926972452910378,0.2899905683462298,0.09262626221820451,-0.23807071788947756,-0.028293607852460798,0.17776620835920917,-0.15847283036193638,1.0000000118584187
58,Frequency_Substation_01,0.999999992406801,0.27291537825112255,-0.16698414933824637,-0.036790537146266726,-0.021904032245231325,-0.05111140378832335,0.25369814022154263,-0.2809259261994187,-0.1308489852395496,0.09936882567284208
58,Frequency_Substation_02,0.27291537825112255,0.99999999751128,-0.11496895970515673,0.10771763032884563,-0.13594871825932045,0.006504781865384492,0.20332780070170955,-0.25309929934277076,0.10779218262170383,-0.20577662068168182
58,Frequency_Substation_03,-0.16698414933824637,-0.11496895970515673,1.0000000022237328,0.003991225016944129,0.2361710946273878,0.013590820782077944,-0.14107191804685912,0.23018897114656256,-0.017664149589905715,0.26098647277737075
58,Frequency_Substation_04,-0.036790537146266726,0.10771763032884563,0.003991225016944129,0.9999999773097741,-0.11554303379620079,-0.02978037076590237,0.018188193848230387,0.09077469773101488,-0.14559893288994114,0.29858765782202695
58,Frequency_Substation_05,-0.021904032245231325,-0.13594871825932045,0.2361710946273878,-0.11554303379620079,1.00000000350589,0.14390409680060443,0.13268534957885894,0.22335703261153741,-0.04480372980044055,0.05379827968352096
58,Frequency_Substation_06,-0.05111140378832335,0.006504781865384492,0.013590820782077944,-0.02978037076590237,0.14390409680060443,0.9999999795168372,-0.06906029853197813,-0.070948910449257,0.06894276789933837,-0.26212649337769417
58,Frequency_Substation_07,0.25369814022154263,0.20332780070170955,-0.14107191804685912,0.018188193848230387,0.13268534957885894,-0.06906029853197813,0.9999999947594214,0.05326019911433372,0.06292938430399288,-0.04469475955363063
58,Frequency_Substation_08,-0.2809259261994187,-0.25309929934277076,0.23018897114656256,0.09077469773101488,0.22335703261153741,-0.070948910449257,0.05326019911433372,1.000000013557368,0.09406384382673608,0.17022492435252098
58,Frequency_Substation_09,-0.1308489852395496,0.10779218262170383,-0.017664149589905715,-0.14559893288994114,-0.04480372980044055,0.06894276789933837,0.06292938430399288,0.09406384382673608,0.9999999429750804,-0.1598760465159703
58,Frequency_Substation_10,0.09936882567284208,-0.20577662068168182,0.26098647277737075,0.29858765782202695,0.05379827968352096,-0.26212649337769417,-0.04469475955363063,0.17022492435252098,-0.1598760465159703,1.0000000494558987
59,Frequency_Substation_01,0.9999999759992089,0.30289485938233934,-0.20823440200056173,-0.13729415406686282,-0.03686145915077491,-0.0003689176982109875,0.253743385907139,-0.25467089115037184,-0.09612673914861262,-0.06506208400323717
59,Frequency_Substation_02,0.30289485938233934,1.000000025406022,-0.11931877409333594,0.022501349070878945,-0.15002410191716337,-0.024046933560518353,0.1328291385838381,-0.2218527712725815,0.06191868468661811,-0.2878195409551589
59,Frequency_Substation_03,-0.20823440200056173,-0.11931877409333594,1.0000000272552252,-0.010591057318724749,0.23763159375297419,0.050107914759015215,-0.11436920397796467,0.23619233714747295,0.017301763475917453,0.23006244667322945
59,Frequency_Substation_04,-0.13729415406686282,0.022501349070878945,-0.010591057318724749,0.9999999708519381,-0.08575996096157221,0.07302165963148252,0.1372372496713606,0.06416604328538951,-0.022157543339268903,0.3215199857237748
59,Frequency_Substation_05,-0.03686145915077491,-0.15002410191716337,0.23763159375297419,-0.08575996096157221,0.9999999904073464,0.1619439375721532,0.15192827501006698,0.21444544915809524,-0.02592326785345019,0.07674586626105083
59,Frequency_Substation_06,-0.0003689176982109875,-0.024046933560518353,0.050107914759015215,0.07302165963148252,0.1619439375721532,0.9999999999319443,-0.06901164365709751,-0.10570571305639666,0.03181760949404372,-0.10958338083759765
59,Frequency_Substation_07,0.253743385907139,0.1328291385838381,-0.11436920397796467,0.1372372496713606,0.15192827501006698,-0.06901164365709751,0.9999999736744588,0.013969924948066835,0.08103006398067354,0.10854909445661498
59,Frequency_Substation_08,-0.25467089115037184,-0.2218527712725815,0.23619233714747295,0.06416604328538951,0.21444544915809524,-0.10570571305639666,0.013969924948066835,0.9999999720203213,0.056694445813314245,0.1767415816513912
59,Frequency_Substation_09,-0.09612673914861262,0.06191868468661811,0.017301763475917453,-0.022157543339268903,-0.02592326785345019,0.03181760949404372,0.08103006398067354,0.056694445813314245,0.9999999854721172,0.014236547369657735
59,Frequency_Substation_10,-0.06506208400323717,-0.2878195409551589,0.23006244667322945,0.3215199857237748,0.07674586626105083,-0.10958338083759765,0.10854909445661498,0.1767415816513912,0.014236547369657735,1.000000055105396
60,Frequency_Substation_01,0.9999999861830722,0.2936426242943341,-0.20638378795062395,-0.1403355677912596,-0.026237125106356642,-0.006666282240389999,0.2289483674619298,-0.23540157185075947,-0.07269868630244819,-0.06498393202852704
60,Frequency_Substation_02,0.2936426242943341,0.9999999219994194,-0.13139699387490555,0.016837859464535653,-0.09814437824656762,-0.031989422131894395,0.11955191333111592,-0.2485000161300291,0.07981512136896164,-0.3174390649449413
60,Frequency_Substation_03,-0.20638378795062395,-0.13139699387490555,0.9999999712010841,-0.012916737092418354,0.2542949913956982,0.044796144808571,-0.13132408534060958,0.24124091733221326,0.036593061218124334,0.23195146557588064
60,Frequency_Substation_04,-0.1403355677912596,0.016837859464535653,-0.012916737092418354,1.0000000056657081,-0.07675100005966365,0.07168242741415852,0.13330830876417224,0.05515178316927594,-0.018967080429977697,0.31646647571460873
60,Frequency_Substation_05,-0.026237125106356642,-0.09814437824656762,0.2542949913956982,-0.07675100005966365,1.000000038581746,0.1907000636681891,0.2175421355885877,0.2211507792048755,-0.09500963733535155,0.10464337794584055
60,Frequency_Substation_06,-0.006666282240389999,-0.031989422131894395,0.044796144808571,0.07168242741415852,0.1907000636681891,0.9999999830266704,-0.06514314097756008,-0.1205886565213947,0.02993047440585989,-0.12087341419409026
60,Frequency_Substation_07,0.2289483674619298,0.11955191333111592,-0.13132408534060958,0.13330830876417224,0.2175421355885877,-0.06514314097756008,1.0000000262495918,-0.0558581463771186,0.05498814807289285,0.07027064246599535
